,Time,Type,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25
1,79,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-3.0,5.0,-1.0,0.0,-5.0,1.0,-4.0,5.0,-2.0,6.0,1.0,2.0,-7.0,3.0,1.0,3.0,-4.0,1.0
2,79,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,3.0,0.0,4.0,-2.0,9.0,-5.0,0.0,0.0,2.0,-5.0,-2.0
0,80,Tuna,-1.0,0.0,-2.0,0.0,2.0,1.0,4.0,0.0,0.0,-3.0,-3.0,1.0,1.0,0.0,2.0,-4.0,3.0,-2.0,-4.0,-1.0,1.0,0.0,1.0,4.0,0.0
1,80,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-3.0,5.0,-1.0,0.0,-5.0,1.0,-4.0,5.0,-2.0,6.0,1.0,3.0,-7.0,3.0,1.0,3.0,-5.0,1.0
2,80,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,2.0,0.0,4.0,-2.0,9.0,-5.0,0.0,0.0,2.0,-5.0,-2.0
0,81,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,4.0,0.0,0.0,-3.0,-4.0,2.0,1.0,0.0,2.0,-5.0,4.0,-2.0,-4.0,-1.0,1.0,0.0,1.0,4.0,0.0
1,81,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-3.0,5.0,-1.0,0.0,-5.0,1.0,-3.0,5.0,-2.0,6.0,1.0,2.0,-7.0,3.0,1.0,3.0,-5.0,1.0
2,81,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,2.0,0.0,4.0,-2.0,9.0,-5.0,0.0,0.0,2.0,-5.0,-2.0
0,82,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,2.0,-5.0,4.0,-2.0,-4.0,-1.0,1.0,0.0,1.0,4.0,0.0
1,82,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-3.0,5.0,-1.0,0.0,-5.0,1.0,-3.0,5.0,-2.0,6.0,1.0,2.0,-7.0,3.0,1.0,3.0,-5.0,1.0
2,82,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,2.0,0.0,4.0,-2.0,9.0,-5.0,0.0,0.0,2.0,-5.0,-2.0
0,83,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,2.0,-5.0,4.0,-2.0,-5.0,-1.0,1.0,0.0,1.0,5.0,0.0
1,83,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-3.0,5.0,-1.0,0.0,-5.0,1.0,-3.0,5.0,-2.0,6.0,1.0,1.0,-6.0,3.0,1.0,3.0,-5.0,1.0
2,83,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,2.0,0.0,4.0,-2.0,9.0,-5.0,0.0,0.0,2.0,-5.0,-2.0
0,84,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,2.0,-5.0,4.0,-2.0,-5.0,-1.0,1.0,0.0,1.0,5.0,0.0
1,84,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-4.0,7.0,-1.0,0.0,-5.0,1.0,-4.0,5.0,-2.0,6.0,1.0,1.0,-6.0,3.0,2.0,3.0,-6.0,1.0
2,84,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,1.0,0.0,4.0,-2.0,9.0,-4.0,0.0,0.0,2.0,-5.0,-2.0
0,85,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-3.0,2.0,1.0,0.0,3.0,-5.0,4.0,-2.0,-5.0,-2.0,1.0,0.0,1.0,5.0,0.0
1,85,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-4.0,7.0,-1.0,0.0,-5.0,1.0,-4.0,5.0,-2.0,6.0,1.0,1.0,-6.0,3.0,2.0,3.0,-6.0,1.0
2,85,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,1.0,0.0,4.0,-2.0,9.0,-4.0,0.0,0.0,2.0,-5.0,-2.0
0,86,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-3.0,2.0,1.0,0.0,3.0,-4.0,3.0,-2.0,-6.0,-2.0,1.0,0.0,1.0,6.0,0.0
1,86,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-4.0,7.0,-1.0,0.0,-5.0,1.0,-4.0,5.0,-2.0,6.0,1.0,1.0,-6.0,3.0,3.0,2.0,-6.0,1.0
2,86,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,1.0,0.0,4.0,-2.0,8.0,-3.0,0.0,0.0,2.0,-5.0,-2.0
0,87,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-4.0,3.0,-2.0,-6.0,-2.0,1.0,0.0,1.0,6.0,0.0
1,87,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-5.0,8.0,-1.0,0.0,-5.0,1.0,-5.0,5.0,-2.0,6.0,1.0,2.0,-6.0,3.0,3.0,2.0,-6.0,1.0
2,87,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,1.0,0.0,4.0,-2.0,8.0,-3.0,0.0,0.0,2.0,-5.0,-2.0
0,88,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-4.0,3.0,-2.0,-7.0,-2.0,1.0,0.0,1.0,7.0,0.0
1,88,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-6.0,8.0,-1.0,0.0,-5.0,2.0,-5.0,5.0,-2.0,6.0,1.0,1.0,-6.0,3.0,3.0,2.0,-5.0,1.0
2,88,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,1.0,0.0,4.0,-2.0,8.0,-3.0,0.0,0.0,2.0,-5.0,-2.0
0,89,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-4.0,3.0,-2.0,-7.0,-2.0,1.0,0.0,1.0,7.0,0.0
1,89,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-6.0,8.0,-1.0,0.0,-5.0,2.0,-5.0,5.0,-2.0,6.0,1.0,1.0,-6.0,3.0,4.0,1.0,-5.0,1.0
2,89,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,1.0,0.0,4.0,-2.0,8.0,-3.0,0.0,0.0,2.0,-5.0,-2.0
0,90,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-4.0,3.0,-3.0,-8.0,-2.0,1.0,0.0,2.0,8.0,0.0
1,90,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-6.0,9.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,0.0,-7.0,3.0,4.0,1.0,-4.0,1.0
2,90,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,-1.0,2.0,-5.0,-2.0
0,91,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-5.0,4.0,1.0,0.0,3.0,-4.0,3.0,-3.0,-8.0,-2.0,1.0,0.0,2.0,8.0,0.0
1,91,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-5.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,0.0,-7.0,3.0,4.0,1.0,-4.0,1.0
2,91,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,-4.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,-1.0,2.0,-5.0,-2.0
0,92,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-5.0,4.0,1.0,0.0,2.0,-4.0,3.0,-3.0,-8.0,-1.0,1.0,0.0,2.0,8.0,0.0
1,92,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-5.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,0.0,-7.0,3.0,4.0,1.0,-4.0,1.0
2,92,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,-4.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,-1.0,2.0,-5.0,-2.0
0,93,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-5.0,4.0,1.0,0.0,2.0,-4.0,3.0,-3.0,-8.0,-1.0,1.0,0.0,2.0,8.0,0.0
1,93,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-5.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,0.0,-7.0,3.0,4.0,1.0,-4.0,1.0
2,93,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,-4.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,-1.0,2.0,-5.0,-2.0
0,94,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,2.0,-3.0,2.0,-3.0,-8.0,-1.0,1.0,0.0,2.0,8.0,0.0
1,94,Salmon,-3.0,-1.0,3.0,0.0,-1.0,0.0,0.0,-5.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,0.0,-7.0,3.0,4.0,1.0,-4.0,1.0
2,94,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,-4.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,-1.0,2.0,-5.0,-2.0
0,95,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,2.0,-3.0,2.0,-3.0,-8.0,-1.0,1.0,0.0,2.0,8.0,0.0
1,95,Salmon,-3.0,-1.0,2.0,0.0,-1.0,0.0,0.0,-4.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,-1.0,-7.0,3.0,4.0,1.0,-3.0,1.0
2,95,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,-4.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,0.0,1.0,-5.0,-2.0
0,96,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,2.0,-3.0,2.0,-3.0,-9.0,-1.0,1.0,0.0,2.0,9.0,0.0
1,96,Salmon,-3.0,-1.0,2.0,0.0,-1.0,0.0,0.0,-4.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,-1.0,-7.0,3.0,4.0,1.0,-3.0,1.0
2,96,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,2.0,0.0,1.0,1.0,0.0,-5.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,0.0,1.0,-5.0,-2.0
0,97,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,2.0,-3.0,2.0,-3.0,-9.0,-1.0,1.0,0.0,2.0,9.0,0.0
1,97,Salmon,-3.0,-1.0,2.0,0.0,-1.0,0.0,0.0,-4.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,6.0,-2.0,6.0,1.0,-1.0,-7.0,3.0,5.0,1.0,-4.0,1.0
2,97,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,1.0,0.0,1.0,-5.0,-2.0
0,98,Tuna,0.0,-1.0,-2.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,0.0,2.0,9.0,0.0
1,98,Salmon,-3.0,-1.0,2.0,0.0,-1.0,0.0,0.0,-4.0,8.0,-1.0,0.0,-5.0,2.0,-6.0,7.0,-2.0,6.0,1.0,-1.0,-8.0,3.0,5.0,1.0,-4.0,1.0
2,98,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,99,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,0.0,2.0,9.0,0.0
1,99,Salmon,-3.0,-1.0,2.0,0.0,-1.0,0.0,0.0,-3.0,7.0,-1.0,0.0,-5.0,2.0,-7.0,8.0,-2.0,6.0,1.0,-1.0,-8.0,3.0,6.0,0.0,-4.0,1.0
2,99,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,100,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,0.0,2.0,9.0,0.0
1,100,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-3.0,7.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-2.0,6.0,1.0,-1.0,-8.0,3.0,6.0,0.0,-4.0,1.0
2,100,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,101,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,0.0,2.0,9.0,0.0
1,101,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-3.0,7.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-2.0,6.0,1.0,-1.0,-8.0,3.0,7.0,-1.0,-4.0,1.0
2,101,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,102,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,0.0,2.0,9.0,0.0
1,102,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-3.0,7.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-2.0,6.0,1.0,0.0,-9.0,3.0,7.0,-1.0,-4.0,1.0
2,102,Clown,0.0,-2.0,-1.0,2.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,103,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,0.0,2.0,9.0,0.0
1,103,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-3.0,7.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-2.0,6.0,1.0,0.0,-9.0,3.0,8.0,-2.0,-4.0,1.0
2,103,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,104,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,0.0,2.0,9.0,0.0
1,104,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-3.0,7.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-2.0,6.0,1.0,0.0,-9.0,3.0,8.0,-2.0,-4.0,1.0
2,104,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,105,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,2.0,0.0,9.0,0.0
1,105,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-2.0,6.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-2.0,6.0,1.0,0.0,-9.0,3.0,8.0,-2.0,-4.0,1.0
2,105,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,106,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,2.0,0.0,9.0,0.0
1,106,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-2.0,6.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-2.0,6.0,1.0,1.0,-10.0,3.0,9.0,-3.0,-4.0,1.0
2,106,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-1.0,1.0,0.0,1.0,-5.0,-2.0
0,107,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-3.0,2.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,2.0,0.0,9.0,0.0
1,107,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-2.0,6.0,0.0,0.0,-5.0,2.0,-7.0,7.0,-3.0,7.0,1.0,1.0,-10.0,3.0,9.0,-3.0,-4.0,1.0
2,107,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,2.0,-1.0,1.0,-5.0,-2.0
0,108,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-3.0,2.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,2.0,0.0,9.0,0.0
1,108,Salmon,-3.0,-2.0,2.0,0.0,-1.0,0.0,1.0,-2.0,7.0,0.0,1.0,-5.0,2.0,-8.0,7.0,-4.0,7.0,1.0,1.0,-10.0,3.0,9.0,-3.0,-4.0,1.0
2,108,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-5.0,0.0,0.0,1.0,0.0,4.0,-2.0,7.0,-2.0,2.0,-1.0,1.0,-5.0,-2.0
0,109,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,2.0,0.0,9.0,0.0
1,109,Salmon,-2.0,-3.0,2.0,0.0,-1.0,0.0,1.0,-3.0,8.0,0.0,1.0,-5.0,2.0,-8.0,7.0,-4.0,7.0,1.0,-1.0,-9.0,3.0,9.0,-3.0,-3.0,1.0
2,109,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,2.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-2.0,2.0,-1.0,1.0,-5.0,-2.0
0,110,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-3.0,-9.0,-2.0,1.0,2.0,0.0,9.0,0.0
1,110,Salmon,-2.0,-3.0,2.0,0.0,-1.0,0.0,1.0,-3.0,8.0,0.0,1.0,-5.0,2.0,-8.0,7.0,-3.0,6.0,1.0,-1.0,-10.0,3.0,9.0,-3.0,-3.0,2.0
2,110,Clown,0.0,-2.0,0.0,1.0,-1.0,0.0,2.0,2.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-2.0,2.0,-1.0,1.0,-5.0,-2.0
0,111,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,2.0,-1.0,9.0,0.0
1,111,Salmon,-2.0,-3.0,2.0,0.0,-1.0,0.0,1.0,-3.0,9.0,0.0,1.0,-5.0,2.0,-9.0,7.0,-3.0,6.0,1.0,-1.0,-10.0,3.0,9.0,-3.0,-3.0,2.0
2,111,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,2.0,2.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-2.0,3.0,-2.0,1.0,-5.0,-2.0
0,112,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,2.0,-1.0,9.0,0.0
1,112,Salmon,-2.0,-3.0,2.0,0.0,-1.0,0.0,1.0,-3.0,9.0,0.0,1.0,-5.0,2.0,-9.0,7.0,-5.0,7.0,1.0,-1.0,-10.0,4.0,9.0,-3.0,-3.0,2.0
2,112,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,2.0,2.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-2.0,3.0,-2.0,0.0,-4.0,-2.0
0,113,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-3.0,2.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,2.0,-1.0,9.0,0.0
1,113,Salmon,-2.0,-3.0,2.0,0.0,-1.0,0.0,1.0,-3.0,9.0,0.0,1.0,-5.0,2.0,-9.0,7.0,-4.0,7.0,1.0,-1.0,-10.0,3.0,10.0,-4.0,-3.0,2.0
2,113,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,3.0,1.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-2.0,3.0,-2.0,0.0,-4.0,-2.0
0,114,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-3.0,2.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,2.0,-1.0,9.0,0.0
1,114,Salmon,-2.0,-3.0,3.0,0.0,-1.0,0.0,1.0,-4.0,9.0,0.0,1.0,-5.0,2.0,-9.0,7.0,-4.0,7.0,1.0,0.0,-11.0,3.0,10.0,-4.0,-3.0,2.0
2,114,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,3.0,1.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,7.0,-2.0,3.0,-2.0,0.0,-4.0,-2.0
0,115,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-4.0,3.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,2.0,-1.0,9.0,0.0
1,115,Salmon,-2.0,-3.0,3.0,0.0,-1.0,0.0,1.0,-4.0,9.0,0.0,1.0,-5.0,2.0,-10.0,7.0,-4.0,7.0,1.0,1.0,-11.0,3.0,10.0,-4.0,-3.0,2.0
2,115,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,3.0,1.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,8.0,-3.0,3.0,-2.0,0.0,-4.0,-2.0
0,116,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-5.0,4.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,2.0,-1.0,9.0,0.0
1,116,Salmon,-2.0,-3.0,3.0,0.0,-1.0,0.0,1.0,-4.0,10.0,0.0,1.0,-5.0,2.0,-11.0,7.0,-4.0,7.0,1.0,1.0,-11.0,4.0,10.0,-5.0,-3.0,2.0
2,116,Clown,0.0,-2.0,1.0,0.0,-1.0,0.0,3.0,1.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,8.0,-3.0,3.0,-2.0,0.0,-4.0,-2.0
0,117,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,1.0,0.0,-3.0,-5.0,4.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,3.0,-2.0,9.0,0.0
1,117,Salmon,-2.0,-3.0,3.0,0.0,-1.0,0.0,1.0,-4.0,10.0,0.0,1.0,-5.0,2.0,-11.0,7.0,-4.0,7.0,1.0,1.0,-11.0,4.0,10.0,-5.0,-3.0,2.0
2,117,Clown,0.0,-2.0,3.0,-2.0,-1.0,0.0,3.0,1.0,-1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,-2.0,8.0,-3.0,3.0,-2.0,0.0,-4.0,-2.0
0,118,Tuna,0.0,-1.0,-3.0,0.0,2.0,1.0,3.0,2.0,-1.0,-3.0,-6.0,5.0,1.0,0.0,3.0,-3.0,2.0,-2.0,-9.0,-2.0,1.0,3.0,-2.0,9.0,0.0
1,118,Salmon,-2.0,-3.0,3.0,0.0,-1.0,0.0,1.0,-4.0,10.0,0.0,1.0,-5.0,2.0,-11.0,7.0,-4.0,7.0,1.0,1.0,-11.0,4.0,10.0,-5.0,-3.0,2.0
